ID;City;Group_size;Age;MPI#Mean;TOM;BUMO;BUMO_Previous;MostFavourite;Gender;MPI#detail;Age#group;Age#Group#2;MPI;MPI#2;Occupation;Occupation#group;Year;Col;MPI_Mean_Use
134142;Cần Thơ;4;22;;Indepedent Cafe;Other Branded Cafe Chain;Indepedent Cafe;Other Branded Cafe Chain;Male;;20 - 29;20 - 24 y.o.;;;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2017;4;
134186;Đà Nẵng;4;17;;Milano;Milano;Indepedent Cafe;Milano;Female;;16 - 19;16 - 19 y.o.;;;Pupil / Student;None Working;2017;4;
134242;Đà Nẵng;3;28;;Trung Nguyên;Trung Nguyên;Indepedent Cafe;Trung Nguyên;Female;;20 - 29;25 - 29 y.o.;;;Lecturer / Teacher;White Collar;2017;3;
134520;Hồ Chí Minh;1;39;;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Indepedent Cafe;Trung Nguyên;Female;;30 - 39;35 - 39 y.o.;;;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2017;1;
134644;Đà Nẵng;2;41;;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Indepedent Cafe;Street / Half street coffee (including carts);Male;;40 - 60;40 - 44 y.o.;;;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2017;2;
134809;Cần Thơ;2;27;;Indepedent Cafe;Other Branded Cafe Chain;Indepedent Cafe;Indepedent Cafe;Female;;20 - 29;25 - 29 y.o.;;;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2017;2;
134890;Đà Nẵng;2;52;;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Indepedent Cafe;Street / Half street coffee (including carts);Male;;40 - 60;45+ y.o.;;;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2017;2;
134891;Hải Phòng;4;57;;Indepedent Cafe;Trung Nguyên;Indepedent Cafe;Trung Nguyên;Female;;40 - 60;45+ y.o.;;;Retirement;None Working;2017;4;
135017;Hà Nội;4;37;;Other Branded Cafe Chain;Other Branded Cafe Chain;Indepedent Cafe;Other Branded Cafe Chain;Female;;30 - 39;35 - 39 y.o.;;;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2017;4;
135074;Hà Nội;3;47;;Trung Nguyên;Trung Nguyên;Indepedent Cafe;Trung Nguyên;Female;;40 - 60;45+ y.o.;;;Officer - Staff level;White Collar;2017;3;
135488;Cần Thơ;3;29;;Indepedent Cafe;Other Branded Cafe Chain;Indepedent Cafe;Other Branded Cafe Chain;Female;;20 - 29;25 - 29 y.o.;;;Lecturer / Teacher;White Collar;2017;3;
135504;Đà Nẵng;3;24;;Other Branded Cafe Chain;Other Branded Cafe Chain;Indepedent Cafe;Other Branded Cafe Chain;Female;;20 - 29;20 - 24 y.o.;;;Officer - Staff level;White Collar;2017;3;
135769;Đà Nẵng;1;52;;Indepedent Cafe;Street / Half street coffee (including carts);Indepedent Cafe;Indepedent Cafe;Male;;40 - 60;45+ y.o.;;;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2017;1;
136155;Đà Nẵng;4;44;;Trung Nguyên;Trung Nguyên;Indepedent Cafe;Trung Nguyên;Female;;40 - 60;40 - 44 y.o.;;;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2017;4;
136385;Đà Nẵng;1;30;;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Indepedent Cafe;Indepedent Cafe;Male;;30 - 39;30 - 34 y.o.;;;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2017;1;
138483;Hà Nội;4;35;;Other Branded Cafe Chain;Other Branded Cafe Chain;Indepedent Cafe;Other Branded Cafe Chain;Male;;30 - 39;35 - 39 y.o.;;;Officer - Staff level;White Collar;2017;4;
138584;Hà Nội;3;39;;Cộng Cà Phê;Cộng Cà Phê;Indepedent Cafe;Cộng Cà Phê;Female;;30 - 39;35 - 39 y.o.;;;Housewife;None Working;2017;3;
138827;Hà Nội;5;24;;Coffee Bean & Tea Leaf;Coffee Bean & Tea Leaf;Indepedent Cafe;Coffee Bean & Tea Leaf;Male;;20 - 29;20 - 24 y.o.;;;Refuse;Refuse;2017;5;
138920;Hà Nội;3;56;;Cộng Cà Phê;Cộng Cà Phê;Indepedent Cafe;Cộng Cà Phê;Male;;40 - 60;45+ y.o.;;;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2017;3;
140409;Hà Nội;3;21;;The Coffee House;The Coffee House;Indepedent Cafe;The Coffee House;Female;;20 - 29;20 - 24 y.o.;;;Pupil / Student;None Working;2017;3;
396940;Hải Phòng;3;20;;Highlands Coffee;Highlands Coffee;Effoc;Effoc;Female;Refuse;20 - 29;20 - 24 y.o.;;;Pupil / Student;None Working;2018;3;
435106;Hồ Chí Minh;4;18;;Phúc Long;Street / Half street coffee (including carts);Trung Nguyên;Phúc Long;Male;Refuse;16 - 19;16 - 19 y.o.;;;Pupil / Student;None Working;2018;4;
350576;Hồ Chí Minh;5;30;6999;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Starbucks;Starbucks;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;5;6999
351104;Hồ Chí Minh;2;23;5499;Phúc Long;Phúc Long;Urban Station;Phúc Long;Female;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;5499
357530;Hà Nội;2;36;6999;Trung Nguyên;Trung Nguyên;Highlands Coffee;Trung Nguyên;Female;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;6999
359566;Cần Thơ;2;30;10499;Other 1;Milano;Other 2;Other 3;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;2;10499
359985;Hà Nội;6;38;13499;Aha Cafe;Aha Cafe;Cộng Cà Phê;Aha Cafe;Female;From 12 millions to 14.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;5;13499
360443;Hà Nội;2;26;13499;Cộng Cà Phê;Cộng Cà Phê;Highlands Coffee;Cộng Cà Phê;Female;From 12 millions to 14.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;2;13499
368460;Hồ Chí Minh;2;23;8249;The Coffee House;The Coffee House;Highlands Coffee;The Coffee House;Female;From 7.5 millions to 8.99 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;8249
369138;Hồ Chí Minh;2;36;17499;Effoc;Street / Half street coffee (including carts);Effoc;Effoc;Male;From 15 millions to 19.99 millions VND;30 - 39;35 - 39 y.o.;VND 15m - VND 24.9m;4.VND 15m - VND 24.9m;Housewife;None Working;2018;2;17499
369581;Đà Nẵng;2;27;6999;The Coffee House;The Coffee House;Highlands Coffee;The Coffee House;Female;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;6999
370346;Hà Nội;5;34;10499;Highlands Coffee;Aha Cafe;Trung Nguyên;Aha Cafe;Female;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;5;10499
370869;Hồ Chí Minh;2;34;10499;Milano;Milano;Trung Nguyên;Milano;Female;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;2;10499
372558;Hồ Chí Minh;1;17;1499;Starbucks;Street / Half street coffee (including carts);Milano;Phúc Long;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;1;1499
373856;Hồ Chí Minh;6;18;1499;The Coffee House;Starbucks;The Coffee House;Starbucks;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;5;1499
379869;Hà Nội;6;18;1499;Cộng Cà Phê;Cộng Cà Phê;Starbucks;Cộng Cà Phê;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;5;1499
381312;Hà Nội;5;22;6999;Cộng Cà Phê;Cộng Cà Phê;The Coffee House;Cộng Cà Phê;Male;From 6.5 millions to 7.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Pupil / Student;None Working;2018;5;6999
382293;Cần Thơ;2;41;8249;Other 1;Other 3;Other 2;Other 3;Male;From 7.5 millions to 8.99 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;2;8249
382352;Nha Trang;6;35;5499;Other 1;Street / Half street coffee (including carts);Other 2;Other 2;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;5;5499
382574;Hà Nội;5;38;10499;Highlands Coffee;Cộng Cà Phê;Aha Cafe;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;5;10499
382693;Hà Nội;5;20;6999;Cộng Cà Phê;Cộng Cà Phê;Urban Station;Cộng Cà Phê;Female;From 6.5 millions to 7.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Pupil / Student;None Working;2018;5;6999
382694;Hà Nội;6;49;13499;Starbucks;Starbucks;Milano;Starbucks;Female;From 12 millions to 14.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;5;13499
382695;Hà Nội;6;28;10499;Cộng Cà Phê;Cộng Cà Phê;Urban Station;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;5;10499
390603;Hải Phòng;7;16;1499;Highlands Coffee;Street / Half street coffee (including carts);Highlands Coffee;Other 2;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;5;1499
393332;Cần Thơ;6;45;8249;Other 1;Other 3;Other 2;Other 3;Male;From 7.5 millions to 8.99 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;5;8249
399749;Hà Nội;2;25;5499;Aha Cafe;Aha Cafe;Urban Station;Aha Cafe;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;2;5499
399750;Hà Nội;2;32;10499;Cộng Cà Phê;Cộng Cà Phê;Aha Cafe;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;2;10499
407390;Hồ Chí Minh;2;40;10499;Trung Nguyên;Street / Half street coffee (including carts);Trung Nguyên;Trung Nguyên;Female;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;2;10499
407818;Hà Nội;6;29;5499;Starbucks;Cộng Cà Phê;Urban Station;Cộng Cà Phê;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;5;5499
411680;Hà Nội;5;34;6999;Aha Cafe;Aha Cafe;Cộng Cà Phê;Aha Cafe;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;5;6999
411685;Hà Nội;5;38;10499;Cộng Cà Phê;Cộng Cà Phê;Aha Cafe;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Housewife;None Working;2018;5;10499
412272;Hồ Chí Minh;2;42;10499;Trung Nguyên;Street / Half street coffee (including carts);Trung Nguyên;Trung Nguyên;Female;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;2;10499
412342;Nha Trang;2;30;5499;Other 1;Milano;Other 3;Milano;Male;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;2;5499
413246;Hồ Chí Minh;2;33;10499;Phúc Long;Street / Half street coffee (including carts);Phúc Long;Phúc Long;Female;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;2;10499
418381;Nha Trang;2;25;10499;Other 1;Milano;Highlands Coffee;Other 1;Male;From 9 millions to 11.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;2;10499
421127;Nha Trang;2;55;5499;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Milano;Trung Nguyên;Male;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;2;5499
431624;Hà Nội;5;44;8249;Trung Nguyên;Milano;Trung Nguyên;Milano;Female;From 7.5 millions to 8.99 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;5;8249
431629;Hà Nội;2;32;8249;Aha Cafe;Aha Cafe;Cộng Cà Phê;Aha Cafe;Male;From 7.5 millions to 8.99 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Housewife;None Working;2018;2;8249
431631;Hà Nội;2;23;3749;Passio;The Coffee House;Cộng Cà Phê;The Coffee House;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;2;3749
431632;Hà Nội;2;52;5499;Trung Nguyên;Cộng Cà Phê;Trung Nguyên;Cộng Cà Phê;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;2;5499
431930;Hà Nội;2;52;3749;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Trung Nguyên;Trung Nguyên;Female;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;1.Under VND 4.5m;Housewife;None Working;2018;2;3749
432540;Hà Nội;6;23;8249;Aha Cafe;Cộng Cà Phê;Urban Station;Cộng Cà Phê;Male;From 7.5 millions to 8.99 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Pupil / Student;None Working;2018;5;8249
432541;Hà Nội;2;32;13499;The Coffee House;The Coffee House;Urban Station;The Coffee House;Female;From 12 millions to 14.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;2;13499
435039;Hà Nội;2;24;10499;Cộng Cà Phê;Cộng Cà Phê;Highlands Coffee;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;20 - 29;20 - 24 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;2;10499
435976;Hà Nội;2;22;1499;The Coffee House;The Coffee House;Coffee Bean & Tea Leaf;The Coffee House;Female;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;2;1499
437248;Hà Nội;2;33;5499;Cộng Cà Phê;Cộng Cà Phê;Aha Cafe;Cộng Cà Phê;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;2;5499
437250;Hà Nội;2;44;10499;Cộng Cà Phê;Milano;Trung Nguyên;Milano;Female;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Lecturer / Teacher;White Collar;2018;2;10499
438981;Hà Nội;5;29;13499;Cộng Cà Phê;Cộng Cà Phê;Aha Cafe;Cộng Cà Phê;Female;From 12 millions to 14.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;5;13499
439016;Hồ Chí Minh;2;46;5499;Other 1;Highlands Coffee;Milano;Milano;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Housewife;None Working;2018;2;5499
439017;Hồ Chí Minh;2;28;13499;Highlands Coffee;Street / Half street coffee (including carts);Thức Coffee;Thức Coffee;Female;From 12 millions to 14.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;2;13499
439990;Nha Trang;2;30;27499;Other 1;Other 2;Milano;Other 2;Male;From 25 millions to 29.99 millions VND;30 - 39;30 - 34 y.o.;VND 25m+;5.VND 25m+;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;2;27499
440601;Nha Trang;6;31;6999;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Milano;Trung Nguyên;Male;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;5;6999
440745;Hồ Chí Minh;5;18;3749;Milano;Milano;Viva Star;Milano;Female;From 3 millions to 4.49 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;5;3749
440869;Đà Nẵng;12;41;6999;Long Cafe;Long Cafe;Other 2;Long Cafe;Female;From 6.5 millions to 7.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;5;6999
441239;Hồ Chí Minh;5;28;6999;Other 1;Street / Half street coffee (including carts);Milano;The Coffee House;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;5;6999
441240;Hồ Chí Minh;2;48;13499;Highlands Coffee;Viva Star;Milano;Other 2;Female;From 12 millions to 14.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;2;13499
441241;Hồ Chí Minh;5;20;5499;Other 1;Milano;Other 2;Milano;Male;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Pupil / Student;None Working;2018;5;5499
444454;Cần Thơ;5;39;6999;Other 1;Other 2;Other 3;Other 2;Female;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;5;6999
444611;Nha Trang;5;27;8249;Other 2;Street / Half street coffee (including carts);Milano;Other 1;Male;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;5;8249
444636;Hà Nội;5;34;10499;Cộng Cà Phê;Cộng Cà Phê;The Coffee House;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;5;10499
444675;Hà Nội;6;33;13499;Aha Cafe;Aha Cafe;Trung Nguyên;Aha Cafe;Male;From 12 millions to 14.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;5;13499
446181;Hà Nội;2;27;5499;Cộng Cà Phê;Passio;Urban Station;Passio;Male;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;5499
446187;Nha Trang;10;55;3749;Other 1;Milano;Other 2;Other 1;Female;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;1.Under VND 4.5m;Housewife;None Working;2018;5;3749
446712;Hà Nội;2;26;8249;Cộng Cà Phê;Highlands Coffee;Cộng Cà Phê;Cộng Cà Phê;Female;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;8249
447076;Đà Nẵng;6;48;10499;Other 1;Nia cafe;The Coffee House;Nia cafe;Female;From 9 millions to 11.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;5;10499
447767;Hà Nội;2;22;5499;Highlands Coffee;Highlands Coffee;Cộng Cà Phê;Cộng Cà Phê;Male;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;5499
447933;Nha Trang;5;18;1499;Milano;Street / Half street coffee (including carts);Milano;Other 1;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;5;1499
448972;Hồ Chí Minh;6;23;3749;Cộng Cà Phê;Cộng Cà Phê;Phúc Long;Cộng Cà Phê;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;5;3749
449026;Hồ Chí Minh;5;23;5499;Phúc Long;Phúc Long;The Coffee House;Phúc Long;Female;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;5;5499
449969;Hà Nội;2;38;10499;Cộng Cà Phê;Street / Half street coffee (including carts);Cộng Cà Phê;Cộng Cà Phê;Female;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;2;10499
451889;Hà Nội;5;32;17499;Trung Nguyên;Trung Nguyên;Other 2;Trung Nguyên;Male;From 15 millions to 19.99 millions VND;30 - 39;30 - 34 y.o.;VND 15m - VND 24.9m;4.VND 15m - VND 24.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;5;17499
452225;Hà Nội;5;28;8249;The Coffee House;The Coffee House;Passio;The Coffee House;Male;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;5;8249
453418;Hà Nội;5;30;13499;Starbucks;Starbucks;Aha Cafe;Starbucks;Female;From 12 millions to 14.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;5;13499
456103;Nha Trang;6;37;8249;Other 1;Street / Half street coffee (including carts);Other 3;Other 2;Male;From 7.5 millions to 8.99 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;5;8249
726771;Hải Phòng;2;26;6999;Other 1;Other 2;Other 3;Other 2;Female;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;2;6999
738997;Hà Nội;2;29;17499;Aha Cafe;Cộng Cà Phê;Urban Station;Cộng Cà Phê;Male;From 15 millions to 19.99 millions VND;20 - 29;25 - 29 y.o.;VND 15m - VND 24.9m;4.VND 15m - VND 24.9m;Officer - Staff level;White Collar;2019;2;17499
740773;Hồ Chí Minh;1;58;10499;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Milano;Street / Half street coffee (including carts);Male;From 9 millions to 11.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;1;10499
746199;Hà Nội;2;37;13499;Highlands Coffee;Trung Nguyên;Aha Cafe;Trung Nguyên;Female;From 12 millions to 14.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;2;13499
747134;Hà Nội;5;32;8249;Cộng Cà Phê;Cộng Cà Phê;The Coffee House;Cộng Cà Phê;Female;From 7.5 millions to 8.99 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Middle Management;White Collar;2019;5;8249
747860;Hà Nội;2;24;10499;Cộng Cà Phê;Cộng Cà Phê;Aha Cafe;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;20 - 29;20 - 24 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2019;2;10499
